,reaction_id,smiles,reaction_core,activation_energy
553,890,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 2, 1, 7]]",33.769692644819706
554,891,[NH2:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 1, 7]]",16.0808097280918
555,892,[NH2:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 2, 1, 7]]",32.67230237220544
556,893,[NH2:1][C@H:2]([C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[3, 2, 1, 10]]",22.25926524946232
557,894,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Br:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 4, 2, 9]]",24.84252708389565
558,895,[CH3:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 1, 7]]",8.231590922938178
559,896,[CH3:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 2, 1, 7]]",28.10021134999411
560,897,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 4, 1, 9]]",0.7537732444414704
561,898,[CH3:1][CH:2]([CH3:3])[C@@H:4]([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",9.272401096140092
562,899,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",5.457271611438474
563,900,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 1, 8]]",10.224126581653785
564,901,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",26.4969042183698
565,902,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",10.741175416255905
566,903,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 3, 1, 8]]",17.185266140391285
567,904,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",27.857013358596763
568,905,[NH2:1][CH2:2][C@@H:3]([F:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 2, 1, 7]]",9.016276829134362
569,906,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 2, 1, 7]]",9.163448027725122
570,907,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 2, 1, 7]]",11.009460345624532
571,908,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 2, 1, 7]]",38.071077272354216
572,909,[NH2:1][CH2:2][C@@H:3]([Cl:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 2, 1, 7]]",35.065498815448564
573,910,[NH2:1][CH2:2][C@@H:3]([Br:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 2, 1, 7]]",7.123913828984194
574,911,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 4, 2, 9]]",0.7878726430450853
575,912,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",11.736898595877824
576,913,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",9.152648850937828
577,914,[NH2:1][CH:2]([NH2:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 3, 1, 8]]",5.859432835740991
578,915,[NH2:1][CH:2]([NH2:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 3, 1, 8]]",35.402653863577534
579,916,[NH2:1][CH:2]([NH2:3])[C@@H:4]([Cl:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 3, 1, 8]]",27.34235358638637
581,918,[NH2:1][CH2:2][C:3]([F:4])([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[3, 2, 1, 10]]",8.393486921553176
582,919,[NH2:1][CH2:2][C:3]([Br:4])([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[3, 2, 1, 10]]",6.288263464618279
583,920,[NH2:1][CH2:2][C:3]([Br:4])([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 1, 10]]",11.731360939693907
584,921,[CH3:1][C@H:2]([NH2:3])[C:4]([Br:5])([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[4, 3, 1, 11]]",9.866273953741125
585,922,[CH3:1][C@@H:2]([NH2:3])[C:4]([F:5])([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[4, 3, 1, 11]]",4.473724286447569
586,923,[CH3:1][C@@H:2]([NH2:3])[C:4]([Cl:5])([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[4, 3, 1, 11]]",2.7975779257858
587,924,[CH3:1][C@@H:2]([NH2:3])[C:4]([Br:5])([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[4, 3, 1, 11]]",1.358042238316263
588,925,[CH3:1][C@@H:2]([NH2:3])[C:4]([Br:5])([N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[4, 3, 1, 11]]",5.6429939957073065
589,926,[CH3:1][C@:2]([F:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 0, 8]]",3.3431652160164207
590,927,[CH3:1][C@:2]([Cl:3])([C:4]#[N:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 0, 8]]",2.4871762413066243
591,928,[CH3:1][CH2:2][C@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",6.986300773424972
592,929,[CH3:1][CH2:2][C@:3]([Cl:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 1, 9]]",28.902402822669373
593,930,[CH3:1][CH2:2][C@:3]([Br:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",9.09087117439766
594,931,[N:1]#[C:2][C@@:3]([F:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",4.739072084171978
595,932,[CH3:1][CH2:2][C@:3]([Br:4])([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",6.31821989161624
596,933,[CH3:1][C@H:2]([NH2:3])[C@:4]([Br:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 3, 1, 10]]",14.782810607018654
597,934,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",9.011474261011944
598,935,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",10.787447797956558
599,936,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",34.50125134547059
600,937,[N:1]#[C:2][C@@:3]([Cl:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",29.63133728727481
601,938,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 2, 4, 9]]",7.285806645079987
602,939,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 4, 9]]",9.75688584672042
603,940,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[3, 2, 4, 9]]",28.21400071117523
604,941,[N:1]#[C:2][C@@:3]([Br:4])([CH2:5][NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",20.841881053657968
605,942,[CH3:1][C@@H:2]([NH2:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 3, 1, 10]]",5.437184367789298
606,943,[CH3:1][C@@H:2]([NH2:3])[C@:4]([Cl:5])([C:6]#[N:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[4, 3, 1, 10]]",31.55334379769283
607,944,[N:1]#[C:2][C@@:3]([Cl:4])([CH:5]([NH2:6])[NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[3, 2, 4, 10]]",8.997443016649534
608,945,[N:1]#[C:2][C@@:3]([Cl:4])([CH:5]([NH2:6])[NH2:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[3, 2, 4, 10]]",13.95084592792665
609,946,[CH3:1][C:2]([CH3:3])([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",7.671441157259996
610,947,[CH3:1][C:2]([CH3:3])([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 0, 7]]",8.124644484030103
611,948,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",5.982390831328025
612,949,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 0, 7]]",8.146316858009866
613,950,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 1, 0, 7]]",30.841194356814977
614,951,[CH3:1][C:2]([CH3:3])([Br:4])[N+:5](=[O:6])[O-:7].[Br-:8],"[[3, 1, 0, 7]]",24.47614810531492
615,952,[CH3:1][CH2:2][C@@:3]([CH3:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",10.986167187239422
616,953,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",9.501683453755083
617,954,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",11.326373305594744
618,955,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 1, 8]]",36.87536055351346
619,956,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 3, 8]]",10.402150284089757
620,957,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 3, 8]]",18.073671126720605
621,958,[CH3:1][C@@:2]([Br:3])([C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[2, 1, 3, 11]]",4.798837168712051
622,959,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",5.807576092345121
623,960,[CH3:1][CH2:2][C@@:3]([CH3:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",11.102018096878442
624,961,[CH3:1][CH2:2][C@@:3]([CH3:4])([Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",3.4096277015653045
625,962,[CH3:1][CH2:2][C@@:3]([CH3:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",7.425182720495576
626,963,[CH3:1][CH:2]([CH3:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",7.327311930840219
627,964,[CH3:1][CH:2]([CH3:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",10.56300987513386
628,965,[CH3:1][C@H:2]([NH2:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 1, 9]]",34.83801366281451
629,966,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 3, 8]]",9.134067911951528
630,967,[CH3:1][C@@:2]([Br:3])([CH2:4][NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 3, 8]]",31.55008191860137
631,968,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([CH3:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",7.577472517088497
632,969,[CH3:1][C@@:2]([Cl:3])([CH:4]([NH2:5])[NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[2, 1, 3, 9]]",12.70887139894529
633,970,[CH3:1][C@@:2]([Cl:3])([CH:4]([NH2:5])[NH2:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[2, 1, 3, 9]]",17.530134030978743
634,971,[CH3:1][C@@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",17.133179490966878
635,972,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 0, 7]]",12.47361489324964
636,973,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 0, 7]]",18.996338334138727
637,974,[CH3:1][C@@:2]([NH2:3])([Cl:4])[N+:5](=[O:6])[O-:7].[Cl-:8],"[[3, 1, 0, 7]]",35.88098811763831
639,976,[NH2:1][C@@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 3, 10]]",1.1596568889560253
640,977,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",5.068558412320309
641,978,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",8.921188950434773
642,979,[CH3:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",16.93907526878428
643,980,[CH3:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",27.45885772465249
644,981,[NH2:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",17.84330559845932
645,982,[NH2:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",21.23661025664651
646,983,[NH2:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 1, 8]]",37.08601078970946
647,984,[NH2:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",32.808542783259995
648,985,[NH2:1][C@@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 3, 10]]",5.364262198699
649,986,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",3.0272375511397147
650,987,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 2, 9]]",3.707059955558992
651,988,[N:1]#[C:2][CH2:3][C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 2, 9]]",7.843378859124672
652,989,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 1, 10]]",11.163754041396604
653,990,[CH3:1][CH2:2][C@@:3]([NH2:4])([Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",8.344146978460492
654,991,[CH3:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",11.357081362058208
655,992,[CH3:1][C@H:2]([C:3]#[N:4])[C@@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 1, 10]]",5.917901948153148
656,993,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",9.884265828640158
657,994,[CH3:1][CH:2]([CH3:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",21.41401302857713
658,995,[CH3:1][C@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",16.453116957769712
659,996,[NH2:1][CH2:2][C@@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 1, 8]]",10.332008941517492
660,997,[NH2:1][CH2:2][C@@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 1, 8]]",10.340698229109046
661,998,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 2, 10]]",5.3455352493988375
662,999,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 2, 10]]",7.985489972328942
663,1000,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",18.69396826478353
664,1001,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",21.528729271560174
665,1002,[CH3:1][C@@H:2]([NH2:3])[C@@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 1, 9]]",19.19889353539089
666,1003,[NH2:1][CH:2]([NH2:3])[C@@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 1, 9]]",11.45744456909479
667,1004,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[H-:6],"[[2, 1, 0, 5]]",7.503506305251284
668,1005,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[F-:6],"[[2, 1, 0, 5]]",8.313080240597612
669,1006,[CH3:1][C@@H:2]([Br:3])[C:4]#[N:5].[Cl-:6],"[[2, 1, 0, 5]]",30.04607551133513
670,1007,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",0.3247265150371188
671,1008,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",1.3620938036424508
672,1009,[N:1]#[C:2][CH2:3][C@@H:4]([Br:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 2, 7]]",22.82004642847588
673,1010,[CH3:1][CH2:2][C@@H:3]([F:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",11.369583107072351
674,1011,[CH3:1][CH2:2][C@@H:3]([F:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",10.741765299272542
675,1012,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",9.39713135773474
676,1013,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",10.80144613830839
677,1014,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 1, 6]]",34.76938295034962
678,1015,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",10.671735971605704
679,1016,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",11.796556586442184
680,1017,[CH3:1][C@H:2]([C@@H:3]([F:4])[C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[3, 2, 1, 9]]",9.85058055462374
681,1018,[N:1]#[C:2][CH2:3][C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 2, 7]]",1.1018282327915276
685,1022,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[F-:9],"[[5, 4, 1, 8]]",10.600583099701083
686,1023,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 1, 8]]",21.28103748465639
687,1024,[N:1]#[C:2][C@H:3]([NH2:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 2, 8]]",24.69424630092739
688,1025,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",6.586398082363808
689,1026,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",11.647324919412007
690,1027,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[Cl-:7],"[[3, 2, 1, 6]]",33.79610014489366
691,1028,[CH3:1][CH2:2][C@@H:3]([Cl:4])[C:5]#[N:6].[Br-:7],"[[3, 2, 1, 6]]",36.02304699719308
692,1029,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[H-:7],"[[3, 2, 1, 6]]",7.734754185892648
693,1030,[CH3:1][CH2:2][C@@H:3]([Br:4])[C:5]#[N:6].[F-:7],"[[3, 2, 1, 6]]",11.169234765157306
694,1031,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 1, 8]]",28.75811927630043
695,1032,[CH3:1][C@H:2]([C:3]#[N:4])[C@@H:5]([Br:6])[C:7]#[N:8].[Cl-:9],"[[5, 4, 1, 8]]",24.046675858582805
696,1033,[CH3:1][CH:2]([CH3:3])[C@@H:4]([F:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",10.516179842886672
697,1034,[CH3:1][CH:2]([CH3:3])[C@@H:4]([F:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",12.764417292952244
698,1035,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",7.574841349604938
699,1036,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",12.649204081529234
700,1037,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",32.53203068340701
701,1038,[CH3:1][CH:2]([CH3:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",33.80809976553376
702,1039,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",12.986096340101335
703,1040,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[F-:8],"[[4, 3, 1, 7]]",17.103137705031962
704,1041,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",36.904091023476
705,1042,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",32.81674896756769
706,1043,[N:1]#[C:2][C@H:3]([F:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",10.656159052943329
707,1044,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[H-:7],"[[3, 2, 4, 6]]",9.692103994445755
708,1045,[N:1]#[C:2][C@H:3]([Cl:4])[CH2:5][NH2:6].[F-:7],"[[3, 2, 4, 6]]",12.189419870807994
709,1046,[N:1]#[C:2][C@H:3]([Cl:4])[C@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[3, 2, 4, 9]]",32.21565554880001
710,1047,[N:1]#[C:2][C@@H:3]([NH2:4])[C@@H:5]([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 4, 2, 8]]",5.16731442137096
711,1048,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([F:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",12.332986589730757
712,1049,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 3, 1, 7]]",11.98040372578553
713,1050,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Cl-:8],"[[4, 3, 1, 7]]",37.09860686969059
714,1051,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Cl:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",34.365570000972646
715,1052,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([Br:5])[C:6]#[N:7].[Br-:8],"[[4, 3, 1, 7]]",25.84358302069135
716,1053,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([NH2:6])[NH2:7].[F-:8],"[[3, 2, 4, 7]]",16.913277355822963
717,1054,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([NH2:6])[NH2:7].[Cl-:8],"[[3, 2, 4, 7]]",38.10137446033768
718,1055,[N:1]#[C:2][C@H:3]([Cl:4])[CH:5]([NH2:6])[NH2:7].[Br-:8],"[[3, 2, 4, 7]]",31.04082591308057
719,1056,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[H-:8],"[[3, 2, 4, 7]]",13.208946399926688
720,1057,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[F-:8],"[[3, 2, 4, 7]]",12.774896912782744
721,1058,[N:1]#[C:2][C@H:3]([Br:4])[CH:5]([NH2:6])[NH2:7].[Br-:8],"[[3, 2, 4, 7]]",22.37880665948576
