,reaction_id,smiles,reaction_core,activation_energy
2486,3456,[N:1]#[C:2][C@@H:3]([C@H:4]([NH2:5])[Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",23.84967440400293
2487,3457,[N:1]#[C:2][C@@H:3]([C@H:4]([NH2:5])[Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",21.12410473084478
2488,3458,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[F:8].[F-:9],"[[7, 5, 8]]",31.04421438628006
2489,3459,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[F:8].[Cl-:9],"[[7, 5, 8]]",45.60189631453081
2490,3460,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[F:8].[Br-:9],"[[7, 5, 8]]",51.207680718234975
2491,3461,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[Cl:8].[F-:9],"[[7, 5, 8]]",24.053928321176077
2492,3462,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@H:6]([NH2:7])[Br:8].[F-:9],"[[7, 5, 8]]",18.569122356122858
2493,3463,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 7]]",27.18702936032716
2494,3464,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[F-:8],"[[6, 4, 7]]",30.28295813019361
2495,3465,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[Cl-:8],"[[6, 4, 7]]",48.04587193434964
2496,3466,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[F:7].[Br-:8],"[[6, 4, 7]]",53.00969208580598
2497,3467,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 7]]",15.409401615730875
2498,3468,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 7]]",20.028813818041566
2499,3469,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 7]]",13.982798409967964
2500,3470,[CH3:1][C@@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 7]]",14.318384995315522
2501,3471,[N:1]#[C:2][C@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 7]]",36.73248344447745
2502,3472,[N:1]#[C:2][C@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[F-:8],"[[6, 4, 7]]",36.48840584785358
2503,3473,[CH3:1][C@@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",25.20152523088653
2504,3474,[CH3:1][C@@H:2]([C@H:3]([NH2:4])[F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",32.52813149379701
2505,3475,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 7]]",14.680501666506698
2506,3476,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 7]]",20.71659773286304
2507,3477,[CH3:1][C@H:2]([C:3]#[N:4])[C@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 7]]",12.297782157677307
2508,3478,[CH3:1][CH:2]([CH3:3])[C@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 6]]",18.103488148289333
2509,3479,[CH3:1][CH:2]([CH3:3])[C@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 6]]",11.704159290530633
2510,3480,[CH3:1][C@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 6]]",37.01509151873442
2511,3481,[CH3:1][C@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[F-:7],"[[5, 3, 6]]",43.442280075828045
2512,3483,[NH2:1][CH2:2][C@H:3]([NH2:4])[Cl:5].[H-:6],"[[4, 2, 5]]",17.439661543003528
2513,3484,[NH2:1][C@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",30.153134421367486
2514,3485,[NH2:1][C@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",57.27032992762806
2515,3486,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[H-:8],"[[6, 4, 7]]",27.597478110165767
2516,3487,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[F-:8],"[[6, 4, 7]]",36.977863407545854
2517,3488,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[Cl-:8],"[[6, 4, 7]]",53.56477645333611
2518,3489,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[F:7].[Br-:8],"[[6, 4, 7]]",56.12772055054632
2519,3490,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Cl:7].[H-:8],"[[6, 4, 7]]",18.240287428877906
2520,3491,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Cl:7].[F-:8],"[[6, 4, 7]]",26.14591612243535
2521,3492,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Br:7].[H-:8],"[[6, 4, 7]]",17.01290115166482
2522,3493,[N:1]#[C:2][C@@H:3]([NH2:4])[C@H:5]([NH2:6])[Br:7].[F-:8],"[[6, 4, 7]]",21.37537119432961
2523,3494,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 6]]",32.32045688319573
2524,3495,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[F-:7],"[[5, 3, 6]]",41.95042104090701
2525,3496,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[Cl-:7],"[[5, 3, 6]]",54.98384301720075
2526,3497,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[Br-:7],"[[5, 3, 6]]",57.114262149916364
2527,3498,[CH3:1][C@@H:2]([NH2:3])[C@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 6]]",17.665177468474358
2528,3499,[NH2:1][CH:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[H-:7],"[[5, 3, 6]]",34.11146061266315
2529,3500,[NH2:1][CH:2]([NH2:3])[C@H:4]([NH2:5])[F:6].[F-:7],"[[5, 3, 6]]",44.10399201616696
2530,3501,[CH3:1][C@:2]([NH2:3])([F:4])[N+:5](=[O:6])[O-:7].[H-:8],"[[3, 1, 7]]",20.848058553041533
2531,3502,[CH3:1][C@:2]([NH2:3])([Br:4])[N+:5](=[O:6])[O-:7].[F-:8],"[[3, 1, 7]]",16.8531970811419
2532,3509,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",34.23129945170621
2533,3515,[NH2:1][CH2:2][C@:3]([NH2:4])([Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",34.2493034260752
2534,3517,[NH2:1][C@:2]([F:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",50.504108359351825
2535,3518,[NH2:1][C@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",26.55611941930124
2536,3519,[NH2:1][C@:2]([Cl:3])([CH2:4][N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[2, 1, 10]]",40.89825349579935
2537,3520,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([F:9])[N+:10](=[O:11])[O-:12].[Cl-:13],"[[8, 6, 12]]",44.67304309817477
2538,3521,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",25.026386596690177
2539,3522,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[H-:12],"[[7, 5, 11]]",17.68602726024279
2540,3523,[NH2:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",38.38110539708715
2541,3526,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[5, 3, 9]]",46.019794970012256
2542,3530,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",26.36049903288726
2543,3531,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([Cl:8])[N+:9](=[O:10])[O-:11].[Cl-:12],"[[7, 5, 11]]",36.464228934130546
2544,3532,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",17.123964492272002
2545,3533,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[Cl-:11],"[[6, 4, 10]]",47.945250565866715
2546,3534,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",25.451741527103604
2547,3535,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",20.21433370478493
2548,3536,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",28.575393983157692
2549,3537,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([NH2:6])([Cl:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",30.365496114446263
2550,3539,[CH3:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",32.64486367760108
2551,3541,[CH3:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[N+:9](=[O:10])[O-:11].[F-:12],"[[7, 5, 11]]",27.36484529581793
2552,3542,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",17.893375970831016
2553,3543,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",23.128951612755948
2554,3544,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[6, 4, 10]]",18.952880165643016
2555,3545,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",12.838787310424705
2556,3546,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",20.545552769599823
2557,3548,[NH2:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",47.48790695297318
2558,3549,[NH2:1][CH2:2][C@:3]([NH2:4])([F:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 2, 8]]",51.17812905199545
2559,3552,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[6, 4, 10]]",16.731294640260803
2560,3553,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[N+:8](=[O:9])[O-:10].[Br-:11],"[[6, 4, 10]]",47.25817344571926
2561,3554,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",30.08599617858555
2562,3555,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",20.788019763105584
2563,3556,[NH2:1][CH:2]([NH2:3])[C@:4]([NH2:5])([F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",29.90764590762429
2564,3557,[NH2:1][CH:2]([NH2:3])[C@:4]([NH2:5])([Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",37.019255877674816
2565,3558,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[H-:7],"[[3, 1, 6]]",23.54464604511167
2566,3559,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[F-:7],"[[3, 1, 6]]",29.92418698556937
2567,3560,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[Cl-:7],"[[3, 1, 6]]",49.79324840300394
2568,3561,[CH3:1][C@:2]([NH2:3])([F:4])[C:5]#[N:6].[Br-:7],"[[3, 1, 6]]",51.73038822985937
2569,3563,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[F-:10],"[[4, 2, 9]]",28.18092346951499
2570,3566,[N:1]#[C:2][C@@:3]([NH2:4])([Br:5])[CH2:6][N+:7](=[O:8])[O-:9].[F-:10],"[[4, 2, 9]]",19.221582864089196
2571,3571,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",17.96487578151795
2572,3572,[N:1]#[C:2][CH2:3][C@:4]([NH2:5])([Br:6])[C:7]#[N:8].[Br-:9],"[[5, 3, 8]]",22.70030916884966
2573,3580,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[Cl-:10],"[[4, 2, 9]]",48.19423520853537
2574,3581,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][N+:7](=[O:8])[O-:9].[Br-:10],"[[4, 2, 9]]",50.352287320594776
2575,3584,[N:1]#[C:2][C@@:3]([NH2:4])([Br:5])[CH2:6][N+:7](=[O:8])[O-:9].[Br-:10],"[[4, 2, 9]]",33.48028546877115
2576,3585,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH:6]([N+:7](=[O:8])[O-:9])[N+:10](=[O:11])[O-:12].[F-:13],"[[4, 2, 12]]",29.717818383526826
2577,3586,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH:6]([N+:7](=[O:8])[O-:9])[N+:10](=[O:11])[O-:12].[Cl-:13],"[[4, 2, 12]]",37.841397973256726
2578,3587,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([F:9])[C:10]#[N:11].[F-:12],"[[8, 6, 11]]",27.13890105985277
2579,3588,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([F:9])[C:10]#[N:11].[Cl-:12],"[[8, 6, 11]]",45.20228938615586
2580,3589,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([Cl:9])[C:10]#[N:11].[F-:12],"[[8, 6, 11]]",22.96161413507875
2581,3590,[N:1]#[C:2][C@@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([Br:9])[C:10]#[N:11].[F-:12],"[[8, 6, 11]]",19.1838290492328
2582,3591,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[C:9]#[N:10].[H-:11],"[[7, 5, 10]]",21.560641592322693
2583,3592,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([F:8])[C:9]#[N:10].[F-:11],"[[7, 5, 10]]",27.698994407245035
2584,3593,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([Cl:8])[C:9]#[N:10].[F-:11],"[[7, 5, 10]]",24.3691075924539
2585,3594,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([Cl:8])[C:9]#[N:10].[Br-:11],"[[7, 5, 10]]",39.06261339305825
2586,3595,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[C@@H:6]([NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 2, 10]]",30.448073024543085
2587,3596,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[C@@H:6]([NH2:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 2, 10]]",35.38457187432332
2588,3597,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[C@@H:6]([NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 2, 10]]",15.825257701806931
2589,3598,[N:1]#[C:2][C@H:3]([N+:4](=[O:5])[O-:6])[C@:7]([NH2:8])([Cl:9])[C:10]#[N:11].[F-:12],"[[8, 6, 11]]",23.02364662627745
2590,3599,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([F:8])[C:9]#[N:10].[F-:11],"[[7, 5, 10]]",31.789755296343927
2591,3600,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([Cl:8])[C:9]#[N:10].[F-:11],"[[7, 5, 10]]",24.555598129520522
2592,3601,[N:1]#[C:2][CH:3]([C:4]#[N:5])[C@:6]([NH2:7])([Cl:8])[C:9]#[N:10].[Cl-:11],"[[7, 5, 10]]",33.86560048337928
2593,3602,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",22.149632862503985
2594,3603,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",31.50478026875785
2595,3604,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[Cl-:10],"[[6, 4, 9]]",49.789757343999966
2596,3605,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Cl:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",12.214566529722068
2597,3606,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Cl:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",22.99651177464622
2598,3607,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",11.272977890954799
2599,3608,[CH3:1][C@@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",19.361393485540173
2600,3609,[N:1]#[C:2][C@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",38.05513265823269
2601,3611,[CH3:1][CH2:2][C@:3]([NH2:4])([Cl:5])[C:6]#[N:7].[H-:8],"[[4, 2, 7]]",8.900280961996556
2602,3614,[CH3:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([Cl:8])[C:9]#[N:10].[H-:11],"[[7, 5, 10]]",8.42110408916854
2603,3615,[CH3:1][C@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([NH2:7])([Cl:8])[C:9]#[N:10].[F-:11],"[[7, 5, 10]]",21.128302021392752
2604,3616,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Cl:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",9.014753301576974
2605,3617,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Cl:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",20.97826482536732
2606,3618,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",7.95906380522668
2607,3619,[CH3:1][C@H:2]([C:3]#[N:4])[C@:5]([NH2:6])([Br:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",16.948151851092966
2608,3620,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[H-:9],"[[5, 3, 8]]",21.063849485925502
2609,3621,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",29.91788331963076
2610,3622,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[Cl-:9],"[[5, 3, 8]]",49.36677312757615
2611,3623,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[Br-:9],"[[5, 3, 8]]",51.822480667582646
2612,3624,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",21.43751327181153
2613,3625,[CH3:1][CH:2]([CH3:3])[C@:4]([NH2:5])([Cl:6])[C:7]#[N:8].[Cl-:9],"[[5, 3, 8]]",24.620935720195323
2614,3626,[CH3:1][C@H:2]([NH2:3])[C@:4]([NH2:5])([Cl:6])[C:7]#[N:8].[H-:9],"[[5, 3, 8]]",13.281826090671716
2615,3627,[CH3:1][C@H:2]([NH2:3])[C@:4]([NH2:5])([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",33.687598713351264
2616,3628,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][NH2:7].[H-:8],"[[4, 2, 7]]",23.227450767357467
2617,3629,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][NH2:7].[F-:8],"[[4, 2, 7]]",36.25458868761436
2618,3630,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][NH2:7].[Cl-:8],"[[4, 2, 7]]",51.1715099951369
2619,3631,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH2:6][NH2:7].[Br-:8],"[[4, 2, 7]]",53.59889735564762
2620,3632,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH2:6][NH2:7].[H-:8],"[[4, 2, 7]]",13.872315945356336
2621,3633,[N:1]#[C:2][C@@:3]([NH2:4])([Br:5])[CH2:6][NH2:7].[F-:8],"[[4, 2, 7]]",18.836028743744546
2622,3634,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[C@H:6]([NH2:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[4, 2, 10]]",18.12725496195325
2623,3635,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[C@H:6]([NH2:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[4, 2, 10]]",27.08466360470193
2624,3636,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",20.709463331461148
2625,3637,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[F-:10],"[[6, 4, 9]]",34.38931722785968
2626,3638,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([F:7])[C:8]#[N:9].[Cl-:10],"[[6, 4, 9]]",51.557438846031154
2627,3639,[N:1]#[C:2][C@@H:3]([NH2:4])[C@:5]([NH2:6])([Br:7])[C:8]#[N:9].[H-:10],"[[6, 4, 9]]",10.577133567543642
2628,3640,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[H-:9],"[[5, 3, 8]]",26.52000264716685
2629,3641,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[Cl-:9],"[[5, 3, 8]]",55.71188100461502
2630,3642,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([F:6])[C:7]#[N:8].[Br-:9],"[[5, 3, 8]]",58.19401158111333
2631,3643,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([Cl:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",31.960761007787852
2632,3644,[CH3:1][C@@H:2]([NH2:3])[C@:4]([NH2:5])([Br:6])[C:7]#[N:8].[F-:9],"[[5, 3, 8]]",28.20235660687459
2633,3645,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH:6]([NH2:7])[NH2:8].[H-:9],"[[4, 2, 8]]",28.73382003049539
2634,3646,[N:1]#[C:2][C@@:3]([NH2:4])([F:5])[CH:6]([NH2:7])[NH2:8].[Br-:9],"[[4, 2, 8]]",55.065509748126686
2635,3647,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH:6]([NH2:7])[NH2:8].[H-:9],"[[4, 2, 8]]",16.547366265736606
2636,3648,[N:1]#[C:2][C@@:3]([NH2:4])([Cl:5])[CH:6]([NH2:7])[NH2:8].[F-:9],"[[4, 2, 8]]",38.18591044531205
2637,3649,[N:1]#[C:2][C@@:3]([NH2:4])([Br:5])[CH:6]([NH2:7])[NH2:8].[Br-:9],"[[4, 2, 8]]",23.75576964397316
2638,3653,[CH3:1][C@@:2]([NH2:3])([Br:4])[CH2:5][C:6]#[N:7].[H-:8],"[[3, 1, 7]]",14.121809274340725
2639,3654,[CH3:1][CH2:2][C@:3]([CH3:4])([NH2:5])[F:6].[H-:7],"[[5, 2, 6]]",37.426306778522495
2640,3655,[CH3:1][C@@:2]([NH2:3])([Br:4])[CH2:5][NH2:6].[F-:7],"[[3, 1, 6]]",8.032006590573834
2641,3657,[CH3:1][C@@:2]([NH2:3])([Cl:4])[CH2:5][N+:6](=[O:7])[O-:8].[H-:9],"[[3, 1, 8]]",23.28315561043931
2642,3658,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([CH3:7])([NH2:8])[F:9].[H-:10],"[[8, 5, 9]]",30.372037524135752
2643,3659,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([CH3:7])([NH2:8])[F:9].[F-:10],"[[8, 5, 9]]",35.983347053238674
2644,3660,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([CH3:7])([NH2:8])[Cl:9].[H-:10],"[[8, 5, 9]]",23.45464037809943
2645,3661,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([CH3:7])([NH2:8])[Cl:9].[F-:10],"[[8, 5, 9]]",27.712076896015617
2646,3662,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([CH3:7])([NH2:8])[Br:9].[H-:10],"[[8, 5, 9]]",22.720400314343987
2647,3663,[CH3:1][C@@H:2]([N+:3](=[O:4])[O-:5])[C@:6]([CH3:7])([NH2:8])[Br:9].[F-:10],"[[8, 5, 9]]",23.347327096624056
2648,3664,[CH3:1][C@@:2]([NH2:3])([F:4])[C@@H:5]([NH2:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[3, 1, 9]]",36.953397478635104
